customer_id;date_diff_post;buy_post
29788722;11.994656495118033;1
25847467;14.035398859187648;1
27119097;3.7141569679555233;1
33770855;29.005424658644188;0
8185983;13.18678873457812;1
24783815;30.49672991507551;0
22142892;28.274144177345057;1
471363;15.971827907855346;1
23875545;17.342370187703096;1
28412787;27.429006879602763;0
30898763;35.600923723022404;0
22199792;34.47328320235037;1
13930902;23.272626665404413;1
27629397;9.013331063766696;1
28785057;10.695976215760316;1
39597699;10.389411943718825;1
27472067;33.27134410572255;0
14722543;22.84082575072509;1
11630496;24.07071948148297;1
18807606;5.305313274187483;1
37773482;33.032293626654635;1
40151524;34.28993891100106;0
21773345;18.75182661704233;1
23465711;14.956537433487194;1
21232259;41.891709584711634;0
35305059;23.164524022932216;0
38696733;27.61450280594118;0
28113555;22.349475285453337;1
23547105;21.99392021932376;1
36985577;13.24591570500902;1
21338170;15.656954710590965;1
33202490;24.214089833773077;0
336063;18.965397919478352;1
30227344;21.713450017556937;1
18176587;40.449815120760015;0
18802863;12.251501277853418;1
19157872;30.889338026000047;0
7964003;5.823220612074056;1
38282747;4.669491754454839;1
12151274;4.934108586841058;1
19743514;28.189711530957105;1
857441;23.93567258024901;1
41025320;30.840734057937794;0
1764568;32.44022687284414;0
21042196;36.03012908411693;0
13202416;12.792992780301688;1
29357032;33.730749013147765;0
519744;16.069537407838066;1
1506399;19.52118889550052;1
18339118;17.257296974629412;1
29482383;21.86981576498365;1
38461433;3.715596236260899;1
30793683;13.082593136782588;1
739898;22.086788177582;1
8539030;25.28115146775124;1
24519494;38.80532244167348;0
22738079;8.953380268936689;1
14065074;39.231211099708304;0
21389924;17.937605132284425;1
25144769;28.153611187960585;0
18059426;24.547469701583168;1
32731584;39.49649255159395;0
21560274;32.118635755975745;1
570770;29.221832865186705;0
22369807;32.83063476308787;0
7844601;22.90241373073591;1
35314662;28.885012356139583;1
34036550;9.104430248499693;1
26875733;17.50818113210953;1
363702;35.926229408932365;0
3494288;25.03062463273084;1
29054116;20.943384622896595;1
20739178;32.0053350568134;0
23523209;20.286595821837864;1
199939;19.90908518137076;1
26451493;20.86882609050135;1
27003569;7.055208780794237;1
8116194;31.745600397330737;0
40181024;23.68820762695943;1
24351384;11.606288154028244;1
25857509;17.956659687662476;1
8458437;10.143613432673556;1
5739346;8.766776267607156;1
11225234;38.9855116092145;0
4181099;42.21147184168294;0
18380685;7.231911636737732;1
25184281;31.03142228298236;1
6865912;8.728455507841726;1
4276420;11.66921264841172;1
35043579;37.67485635868125;0
1727934;10.407193593172613;1
1206248;34.74011542193371;1
7112703;22.381665903423784;1
18706092;24.93940566537183;0
26076717;27.6273848462695;1
31033572;25.869532608932516;1
25778415;20.02542821151837;1
37418609;17.19620398668481;1
943752;19.15070237343549;1
37084445;29.26566603607453;1
10025889;24.0836893625452;0
30846766;39.68219280572182;0
33631965;43.02062952012352;0
900734;31.08245436907637;1
3038088;25.70569715933957;0
26965687;34.363833732977994;0
35420701;6.93791366106434;1
528514;26.01574475850912;1
8269510;9.481491121221511;1
27160115;22.24666640416296;1
7959803;11.085812372087856;1
4153951;25.05427653880716;1
30089816;29.591951008443083;1
37184885;31.953466567712763;1
11227230;41.14991978330486;0
6810826;9.674283083799876;1
18933038;30.89499394652224;0
25628487;43.063963810636736;0
24201121;27.1713662241627;1
35031382;28.94714354823605;0
22617561;37.78943992301795;0
10863943;20.82317603206195;1
28982145;17.67712007216199;1
11799928;19.241124229445404;1
26196935;32.43340696836665;0
28867289;10.164687260760184;1
23997090;17.782075010099106;1
24709891;21.03535224113785;1
20286159;11.061554790980647;1
398571;41.91325759449605;0
22793270;20.84696985387609;0
38035277;28.745938142354724;0
19324467;14.67785333786403;1
1708577;25.852232413808498;1
26772433;11.43412595343562;1
457621;27.339600620247484;0
26312744;18.22492738499505;1
18672868;14.793891902161567;1
22721672;25.072343063509543;1
12207225;25.063914210147868;1
8807616;31.67952735066399;1
23998975;2.08729744386319;1
21255365;16.144547858151697;1
26641851;30.027749382319893;1
39511533;37.03895834301996;0
21514732;26.758080883395063;0
8174748;24.529615964250137;1
1722090;27.98055295728828;0
24103969;20.03878438197912;1
11641455;4.235817324694563;1
26922022;10.2220617927072;1
8654162;17.06302126120832;1
28027994;26.96913239697749;1
33616734;18.282808561296086;1
37706480;24.112238146793736;1
9990171;14.533792328037665;1
45492599;30.503172822001897;0
2036228;17.641926690604993;1
21977474;6.583856077100814;1
30388915;6.308399315621915;1
35826154;30.94993774567629;0
24952750;21.0118029830664;1
18657982;21.788346292771983;0
38640854;22.221828647983337;1
24935771;24.517871479418567;1
6088249;7.230200984702082;1
12117009;9.928167768094454;1
13211394;32.85392772664268;1
37523962;24.41269041449168;1
23025816;9.805945308865876;1
18794263;16.70497237262625;1
33424175;25.00787271644013;0
23421784;15.85420695106896;1
31655974;34.95611988513907;0
27518873;30.19189684964086;0
10231177;42.352470095289895;0
37550252;11.277531268860413;1
26202573;22.96423841028116;1
29231361;26.87679034958928;0
11603185;11.068510777066018;1
11454782;37.09649785446637;0
18635154;40.472535647487256;0
40479132;8.037751683667102;1
41047317;38.46629629418463;0
7035628;8.824122290058854;1
604293;37.54404195563554;0
1698890;15.171816889684532;1
4448548;24.536530955234365;1
6443603;30.65128655723593;0
3037153;14.459741371185237;1
28810784;34.51195495685833;0
21429998;22.434364972399248;1
6792927;10.274229636594557;1
33249206;28.531788112030064;0
24409077;18.3638347664755;1
9999456;27.4404235061319;1
13247130;19.06596367235436;1
422747;23.848522125824736;1
908938;32.554958462366315;0
18451741;18.09137799983369;1
1036832;18.28322433481572;1
11181901;7.668173742985755;1
26669672;31.84875287300133;1
23945675;22.26074749218647;1
35331976;16.401542482914927;1
6573465;13.302691471027174;1
37218132;4.094578139894656;1
21367332;19.718229808386127;1
25453037;10.387755902913028;1
8190984;11.997908006959689;1
37443599;38.3211916238613;0
13199017;28.35318221971944;1
306428;21.925765763207;1
26939605;39.64058875544818;0
7381360;9.848251512956177;1
2342202;39.04892848002912;0
359786;23.06765733600801;0
11301920;32.12847880607133;0
23308596;24.160613718266596;1
18828320;32.72991713294118;0
25697084;34.58889176041221;0
9061369;31.580661093980687;0
7448195;35.940373483416764;1
23443788;21.018265696903136;1
8550052;35.47880679498714;0
23148677;28.451544507073617;0
40166601;17.751277900941165;1
25681776;16.335592734508243;1
27840124;43.36855101176962;0
17916037;28.847807826860315;0
12322337;24.858933121296086;1
22553154;16.40598311339209;1
39348371;13.731904640639916;1
30891116;38.10454475111911;0
8738296;33.17269451781465;0
34512927;27.35767823190872;0
12921511;14.832945220376049;1
34534556;13.225011293725249;1
19014989;33.09490454589377;0
11785272;10.195455942929954;1
33747524;40.81862607829672;0
25113727;41.46743410344843;0
21890914;17.40846087713883;1
940573;19.304227445286507;1
39478713;30.48537290655536;0
28241502;37.24905624162884;0
5664552;39.7361820077128;0
6691306;33.229087065463;1
44443899;31.875519082795403;0
21891016;31.03640480244908;1
11756752;12.223526862466366;1
27812658;23.56871046851534;1
12015498;40.197683287415074;0
32472856;28.20351008742391;0
12656345;32.55746905292576;0
34656734;24.51718649626138;0
25027820;34.88499095432967;0
37850993;32.49118061641125;0
33600874;35.30043955712622;0
9776863;5.657678202457833;1
12167781;25.59788027395494;1
3745822;15.384408998610349;1
23514024;21.55381485748473;1
23642117;19.530697754490166;1
17808206;8.98805428495985;1
34213520;31.13191582673421;0
17603317;16.830418191313317;1
8844919;22.80592151164285;1
26266898;31.69287987487833;0
23484917;6.661576899782858;1
467668;37.2346847385509;0
20443608;33.99352211893624;0
21255257;18.072209635826997;1
23887438;23.963539287443883;0
34347276;15.44675506465806;1
12043003;7.152515226621017;1
29283111;17.263455892198543;1
38895177;9.108920949578396;1
29138196;17.917178117665213;1
32861634;3.558222704756236;1
29066559;24.3892030239676;1
42843220;30.923815564825645;0
12865828;23.808902143477034;1
38034427;23.09980279372044;1
21870341;18.10088284512101;1
22822928;15.477908256759935;1
23761276;15.82221477931306;1
18469423;13.060586427261144;1
9371608;30.391565679305177;1
44762011;37.34638077283084;0
24733829;3.889694397590529;1
26662660;14.85542524301955;1
25051685;33.92634460522199;0
25251329;24.789599792977263;1
28229925;21.443625942096997;1
10890688;29.46424826598909;0
11347176;31.7113727679553;1
12224694;21.40414598053415;1
26319872;36.94991755358278;1
272051;20.371650311524263;1
24046254;28.00559835054988;1
33623056;25.20643231269032;1
5720491;27.989841118644524;1
21043944;9.755139134880029;1
25386509;13.612834276553736;1
23385083;16.852201303567064;1
28009891;32.70739185174325;0
19240886;28.102785808941285;1
29775002;8.921572234611698;1
24483959;33.46380325695391;0
28155495;25.281468749550328;1
1222994;19.82888391277986;1
12271622;22.242177767758783;1
33576253;9.601504558701183;1
23943671;21.668971763825965;1
18106840;28.71717216734828;0
9116664;25.742438130527898;1
12434924;34.327527984512905;0
28551074;31.789841556274496;0
22586542;18.812552843013105;1
32398354;23.729582751643036;1
28155151;13.775305294897498;1
1282937;24.866623518818063;0
23004023;40.50302263259012;0
11074016;33.65733486038639;0
42204209;25.170605847655917;1
18962622;25.294039327410157;0
12583603;13.311314946429547;1
21229890;29.673312480004824;0
239096;6.595533110288943;1
27356960;28.791837409935493;0
41629584;17.42600554029484;1
23888309;35.19583130921016;0
27326377;20.673956661650077;1
35335859;31.918517253426;0
23966706;38.46602588640221;0
7471331;32.22924597145175;0
44586823;41.630739338155536;0
29488904;26.47048149645348;1
35136535;21.52694194600396;1
41617720;27.709401824121603;0
34877728;13.26758371652021;1
21155503;27.02608781271234;1
39841099;41.08632886315013;0
704257;18.14833017218908;1
34722149;22.1533112562516;1
7389603;34.41239572945024;0
21157051;9.869514105954543;1
21591012;29.76857793623037;1
29131959;35.02390937604203;0
20372677;21.97185931203801;1
11130731;25.968852833391747;0
12258037;41.8733879473476;0
21938910;27.969379764817365;0
2081202;28.15195209285689;1
30194858;38.04844868813443;0
370643;11.612787860206575;1
21802322;33.93539563710217;0
31729740;35.493815441051126;1
196541;17.745848315552784;1
4555820;3.980205819814637;1
4124392;26.07244602130332;1
38611592;13.833128748011694;1
24417601;15.321441458877011;1
24056184;19.898815849723366;1
7370524;24.23979735676124;1
19333029;10.04634089547094;1
8558350;39.90848086845913;0
21666315;36.06346529559335;0
11262261;17.704059951363593;1
18221905;28.39765361165837;1
25926833;31.988338069838036;1
25875198;20.92759076808516;1
34391478;17.491837424226695;1
24521398;5.450031102679214;1
17871531;1.2141763485574302;1
24155021;22.620516397544748;1
7651984;20.853525067970857;1
737605;35.18976743228732;0
28160602;11.119328055614949;1
3184052;20.611179107940902;1
29444662;5.771804248319154;1
5037755;33.304732556326286;1
1594497;33.10657244275622;0
7485956;19.57641938069358;1
458097;2.008099493745317;1
12600231;38.64195075403168;0
24045273;23.62249839595697;1
24988060;18.749966609983403;1
11931190;23.93652890361341;1
36299434;38.31186602877354;0
27953210;1.4659572579943414;1
12458142;35.35204473659449;0
31560119;10.656752348784584;1
26378476;18.336861184894;1
34288866;36.87607674592611;0
31139705;25.61541324010387;1
19981982;20.08793874898534;1
19331267;12.60281127609981;1
11602383;25.60293821811161;1
641429;21.809491847345093;1
20510158;24.003375555787265;1
223424;20.99748910169868;1
27852454;17.08506532367028;1
31349211;27.12721344624365;0
22154253;35.10847093030386;0
10086722;16.797016730508084;1
11170268;10.436524057329416;1
24051857;22.20883032552606;0
27062813;41.844567448992485;0
8789270;30.726531340361;0
30111643;22.27254320732664;1
33575476;25.92287122022984;0
18782105;29.813404877914945;0
10036014;40.35613231473489;0
39220721;14.824960882235496;1
18045341;29.57856545536084;1
12981743;31.478398356677303;0
764466;25.7182636393052;1
11114927;9.633925450257044;1
29048616;36.25488374273564;0
22806132;30.956602725535987;0
7752753;30.137028445270907;0
29058468;13.61064027739294;1
8463799;7.447876473691759;1
11734514;7.144413943095015;1
8473052;16.282066036666038;1
27413316;33.55188893562324;0
30192165;37.97374806282701;0
24484760;21.906574237860376;1
5789250;33.03675777249744;0
29600378;9.691087648607596;1
21281917;15.476124924687335;1
13259758;16.57453357055069;1
27318623;26.59546376681533;1
13815244;13.670454516803783;1
9772909;13.230897093564408;1
26153886;34.029292182509174;0
12685720;28.925034218344315;1
44283860;40.37668310722065;0
32185255;41.41966313239395;0
45484221;27.810321178806543;0
32175387;3.1433174684009826;1
2217455;23.106623537499672;1
26463660;36.10431378742642;0
27169897;30.681397415444412;0
23551404;34.006275819385564;0
32749278;28.189631624456297;0
17795222;37.56379139904429;0
6694956;11.906455143570655;1
29359824;16.974621032955156;1
29475165;7.252907466355827;1
23355531;29.120508639832497;1
411886;17.19989592964121;1
11669844;8.455964598251466;1
22938437;26.373290985554725;0
38575876;23.687566879763835;1
18706580;27.89065707844723;0
12563005;12.971175617142672;1
12435908;33.06539194912811;0
28571527;27.089695370107165;1
11980168;11.063401566410084;1
18124810;11.030014645418168;1
24061470;34.86946019159402;0
18450668;9.647111486353698;1
45598760;31.98770681931462;0
3136007;23.31203738053728;1
8704246;3.327513644974533;1
35485618;28.680594751585755;0
20457229;13.612428289923855;1
2145245;12.596368134179649;1
19133082;10.664195467930996;1
10179400;12.991194920316076;1
27112607;21.297239465665804;1
42913186;11.780058947766292;1
10807374;37.77447168396243;0
33978490;31.803302478517303;1
21836113;39.22452135626341;0
3230392;7.048872597094788;1
8966758;24.958716176141436;1
26833182;22.54986220006515;1
6385119;9.70472881130122;1
20988738;34.56703353270382;0
40628945;34.851931356015186;0
28376979;12.736566201023788;1
26389882;31.98677281426283;1
2400265;17.894681665111534;1
25609525;25.62726894540948;1
12499085;10.305425572369268;1
21818359;24.88629050548648;1
1006434;24.291981451682528;1
7625041;3.3147764172842478;1
23985656;22.44582572450961;1
13006564;33.52329698068483;0
37939932;19.78734458306508;1
18343572;30.811737851239226;0
28624087;20.66367371993625;1
35225802;39.38569080569964;0
22671953;21.275485347677076;0
12645839;13.385245505846438;1
9862688;28.24556799597179;0
11215678;23.72509660594924;1
8353340;19.840325885536668;1
33093376;36.88109506336495;0
19925889;28.34915334995347;1
18874448;7.898050076685609;1
636375;0.9292911392154792;1
18317230;7.869199979721912;1
19073690;30.59053947884017;0
26378902;28.56621312782584;0
35210260;37.60175889052348;0
7262649;13.26933574893078;1
5709689;23.0141564780274;1
1804825;24.44843253184356;1
30554254;18.08073523687859;1
45314737;25.1355910377335;0
23992632;29.063868496967736;0
35023260;37.48488772533064;0
41771755;17.01481559423512;1
32262086;26.024224311293324;0
36740290;39.399334740654375;0
12719464;4.528491395881526;1
32974233;31.62345579320736;0
7906954;40.09837995925484;0
7787939;30.415186377974493;0
22979078;13.687271073988768;1
24986533;28.24487851619627;1
22886824;23.56883076911316;1
4572946;29.52183045393238;1
27151951;25.258961077519785;1
28291214;13.260427784047192;1
12538752;18.809118367969525;1
1439162;25.06636553265948;1
11729182;37.95629263749832;0
15951079;42.19161077916042;0
36974919;24.496800127865026;1
12747093;24.604104321595425;0
1198564;2.6947293765663973;1
23638764;37.24674205243114;0
38894611;33.216435961240656;0
8869972;20.911173032064227;1
10843666;24.89884130051337;1
29554921;12.480392333007012;1
36082128;37.79055596464875;0
10099334;20.661364405083685;1
6620905;21.26979179703489;1
37261175;22.520520749471103;1
6240499;35.66957793280053;0
12391161;34.329997442238664;1
28890703;23.957351125304356;0
44511541;26.291693254908864;0
18427773;27.215958083743136;0
8041428;35.833853714996714;0
4095201;18.07417398582188;1
22316268;18.43160161656324;1
405274;30.782128859566388;0
11781237;21.200831497897827;1
24116186;6.633219331512242;1
38182790;17.296744028989547;1
12285503;2.7382789005926496;1
703247;7.761852725484095;1
4002006;26.723188188291356;0
23147693;31.357169351070844;0
369603;14.17805726257921;1
4590656;15.674030707555517;1
11321391;42.36522111200984;0
27747245;30.317642575018503;0
18727733;31.118206479708512;1
6517818;35.985718588555144;0
15598095;8.397860988348203;1
28854331;7.406216439219338;1
43916601;10.869358401814186;1
37643407;35.691805747004835;0
11759700;30.628210825328686;0
24427357;27.32364601286118;1
34344998;17.963433470481213;1
28812131;31.49682580849194;0
8513286;12.857184482769714;1
21662234;36.57045985708474;0
12389040;29.349786755958103;0
34325216;23.28185876597532;1
38418718;20.07999537353067;1
31503916;16.127376591190362;1
1415733;26.05673246270955;1
23408692;27.03550952600076;1
30158402;15.103663249219448;1
28973400;10.764229082517346;1
24292900;19.35007357199143;1
7415113;36.56393735176239;0
28645654;21.7225208503806;1
36483250;36.75370403844641;0
7610289;29.639331591866085;0
19200911;30.787449424616987;0
12051745;22.32853851398545;1
1453497;24.19758770314741;1
36847698;12.181101288950275;1
32591549;18.479208935853197;1
22851796;31.454923597368413;0
34356304;35.97810586555433;0
41056234;32.98449157534442;0
7236047;22.75995636324892;1
37146488;31.977674238632694;0
25338280;39.7417340173525;0
367805;7.034382683707531;1
28881196;9.912807583495312;1
21610691;17.63701236791706;1
26591358;42.24765848050627;0
22087786;36.36823805807444;0
9568321;23.08008906191999;1
21925721;40.78560598190013;0
23493383;30.201433239663423;0
27887530;23.08655200030585;1
11255880;10.96144765824666;1
43475601;4.312068206874483;1
282562;24.84762189540058;1
38791461;2.7000818354025795;1
24648103;16.49423220398803;1
28184209;28.40530073477644;0
21605527;22.772736408592664;0
27396630;30.869088641244435;1
19674987;22.952083741627572;1
36967532;22.13778708454358;1
12764961;31.221665950470264;1
1721109;35.37994888467661;0
22508699;24.33143135281054;1
23190836;30.08327757445145;0
1084454;3.512973986196857;1
12304473;9.915371450555062;1
6678831;39.733630458647966;0
7356001;17.249740160453626;1
5707458;37.26398763879956;0
27014651;26.99304865094337;1
18644028;33.63514397700872;0
21183927;23.89433304305828;1
32220019;33.37348555779435;1
10636048;13.29312140916686;1
28788927;13.356498922260812;1
9986398;43.28479739371151;0
8741358;16.18584855206741;1
21553839;23.977826220294105;0
34270184;8.494348166412852;1
19926912;24.54092252297583;1
10808082;22.430233446133435;1
27936552;24.738741606511304;1
19376393;32.364819574093374;0
33254049;22.56073777806692;1
24161941;28.08113723569163;1
32081615;12.115439573671846;1
31877387;8.65388727708592;1
6350363;35.938419383678344;0
18839336;28.783684438686677;1
18337651;20.022085059547248;1
25831488;34.96930643467308;0
36621722;26.10000837359153;0
18060573;41.45734788415553;0
19135504;31.807557018319404;0
24437928;11.352352861369903;1
35670401;30.451081003241462;0
31126237;27.13620974516628;1
23333157;3.484225480098257;1
10861345;32.57654550453772;1
4042150;20.83792152262679;0
28307162;16.02283819366749;1
25205880;22.42092525756589;1
38612096;35.26515341797426;0
6442114;20.4936991959886;1
24789411;10.292566825506402;1
12062973;24.847931784229058;0
11751193;10.837588802612668;1
21134313;8.974024112950342;1
10995284;19.66450972788666;1
11721609;33.77044397084237;0
22285886;36.47598186754554;0
14488451;24.849135955842197;1
22602625;15.837153134446044;1
21504192;11.179581664681882;1
18172836;24.425196352822603;1
22486171;19.454982637145804;1
32663724;14.217571079501852;1
11726055;22.66614561710717;0
27609037;34.7347117613288;1
35026015;29.50881571031209;0
23603828;22.17853637850171;1
32624388;24.15464146076916;1
3986900;37.15543444013083;0
26892817;35.67516478511475;0
7424678;35.19500079091149;1
21579973;24.192344651681747;1
34256125;19.923291679387425;1
8766939;21.87188938279696;1
8381464;13.441595823895522;1
45386794;9.032251260164184;1
23535834;21.07071192211948;1
367975;33.250626239072744;0
10173437;38.17718796773956;1
36579630;10.582620071111863;1
34691524;30.01873229072576;0
32801481;11.48110805956569;1
24943401;28.48039950038182;0
14636279;9.873402433803772;1
35527884;38.83581693963747;0
27403861;5.906433515238405;1
27450368;14.79875555989588;1
40850731;18.779302361682277;1
11795383;21.76184982200444;0
21949827;23.36354842105161;1
25823103;2.8269028196194084;1
19003890;25.282413092039317;0
28035573;14.405145619454789;1
21611498;22.001958114237187;0
19875300;20.60906030726569;1
27178163;3.7285544235001225;1
11758331;30.83129752069285;0
18111757;6.973976989141988;1
12007826;17.19318444811565;1
739396;24.92640044519831;1
11663503;40.12536782438331;0
44603361;30.30786253842166;0
21976919;4.086487006146996;1
3349335;13.954459690793056;1
11202283;40.08263624237144;0
21494950;32.87755511304281;0
489676;21.04088629941;1
26425543;32.63529327565157;0
11715667;12.269099105713076;1
29419317;18.948572749675485;1
779766;20.647269873954087;1
28113840;44.57338835851838;0
28570362;20.278384743870447;1
22504422;23.73858238942035;1
18088152;3.177190589950442;1
12242018;31.41277621796487;0
1658638;36.413420848289206;0
21364015;29.375002285719955;0
18269145;25.31838798515822;1
6173041;27.59284934632074;1
9563136;3.284513849632231;1
12692214;27.5973486972322;0
448916;38.84303432766115;0
18114460;36.53409825745625;1
31970539;32.07457357303572;0
326809;26.38460212501;1
13016807;15.920451539341252;1
19325223;36.978528599103086;0
7474751;18.703624349094326;1
28570139;23.65349459524716;1
9566309;17.402344301274116;1
27695017;29.425457787121065;1
26839303;13.859334830701709;1
40014457;35.14914998554682;0
22972542;29.82817326802852;0
21307644;26.100731950179103;0
30658398;26.310057551355293;0
2632571;29.673680510976077;0
24100204;13.365115052994792;1
12469953;28.308513203808207;1
29209553;28.272428096118528;0
1910741;29.601077656940653;1
7615751;14.46322558796228;1
35425227;34.053664618293496;0
8638131;27.22811433338552;1
9027774;21.153339585010198;1
23639187;16.970137464188344;1
44559397;23.77380917590122;1
18658372;12.063979669112973;1
12101042;6.096145031640009;1
39569475;21.988037880138307;1
22913266;16.11630470625142;1
1432506;13.540972876599266;1
8038992;35.284752345967306;0
24452289;8.871799895169374;1
18785360;10.444284073248582;1
3888301;15.833979548697062;1
29623393;37.75173051169836;0
38532731;16.929462506137632;1
26348448;4.176217299272776;1
41948287;24.064843678435132;1
18664139;9.044370826064393;1
29701469;36.77148423852682;0
27630469;5.768945834594843;1
8444933;37.63774935823908;0
23794022;37.043696468289774;0
24766884;39.9504034535194;0
5824415;16.924561853437105;1
38825788;34.819683817397774;0
10202287;32.36169018904074;1
28519020;25.06570499728796;1
27427188;25.348555916117725;1
22745620;11.925418572502986;1
38285217;23.4903974597783;1
10062717;19.135346124298376;1
25625095;11.010523030726336;1
11114348;36.448160931993655;0
23021337;25.549813711924305;0
40078547;15.193389496954614;1
26965692;22.713327278909013;1
28211289;22.301826110312003;1
24548185;37.527968195089855;0
42687442;20.902493651426816;1
43686443;27.877742556575896;0
30328162;23.41998117419458;1
11075320;28.3760809684593;1
12943469;24.006052141032296;1
11131008;30.32764602553582;1
26862133;23.58345582833049;1
21023988;43.007290822686585;0
9804741;21.329122038031212;1
29465667;36.387167741529176;0
27711730;43.26572621647952;0
9607939;13.161623099808418;1
2391005;34.089478520515044;0
9759608;25.50227682431236;1
682714;34.85375503923342;0
29603327;16.989531612232646;1
6548288;24.748420173935735;1
780854;34.75366722510949;0
4304242;33.76635740228936;0
39140556;23.27092487814493;1
17935885;21.3039109260043;1
8092455;41.90173819425631;0
19269210;17.40466034443923;1
29914057;24.978939659276147;1
10233667;9.070637553286542;1
35183960;25.34999771694452;1
19065714;25.42106450274894;1
22255722;22.390922194391663;1
24731825;23.731472091998377;1
574021;10.097873874839342;1
3362764;25.05941767550608;1
10071006;12.71631871232189;1
31815983;39.54741484798876;0
11588751;38.834707177277785;0
18053663;8.941065702857987;1
28487331;17.97886339636448;1
35832739;21.309538116238144;1
26972569;36.48375146659962;0
943575;20.03791691670572;1
34144971;13.832948148680776;1
24374393;39.32164862031;0
5593839;23.17895123631049;1
17840120;20.18162164664947;1
22103891;14.086535483996386;1
35241373;33.52644158337976;0
13700011;11.207856427522804;1
38728943;27.8075719892868;0
9297162;19.82554552505037;1
25017743;28.12017952254383;0
